paper_id,source_record_ids,epj_fields,sampling_stratum,G1_computationally_testable,G1_reason,G2_principal_target_identifiable,G3_input_accessibility,G4_resource_accessibility,G5_specification_sufficient_for_attempt,G6_implementation_created,G7_execution_successful,G8_numerical_target_reproduced,G9_corresponding_conclusion_preserved,assessment_status,evidence_id
PMID:39420319,epj-00541,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39420564,epj-09570,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39422440,epj-00996,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39422470,epj-01097,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39423765,epj-03440,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39423896,epj-09869,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39423977,epj-03703,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39423986,epj-03751,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39424064,epj-01138,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39424290,epj-04025,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39424349,epj-09998,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39425006,epj-00270,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39425691,epj-05424,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39426244,epj-02969,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39426412,epj-01244,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39427360,epj-03890,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39427479,epj-09986,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39428081,epj-01288,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39432569,epj-00117,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39433604,epj-03434,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39433693,epj-03362,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39433766,epj-04691,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39433829,epj-04615,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39434519,epj-00770,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39435574,epj-00509,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39435753,epj-01257,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39436339,epj-02153,Clinical_Medicine,Clinical_Medicine,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39436588,epj-04820,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39436883,epj-08852,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39436963,epj-03552,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39437565,epj-03293,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39437735,epj-00666,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39437930,epj-03959,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39438917,epj-03070,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39439356,epj-09135,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39439801,epj-01195,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39440578,epj-03443,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39441261,epj-03657,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39441360,epj-03603,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39441443,epj-03722,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39441516,epj-09915,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39441796,epj-08471,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39441858,epj-05333,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39442402,epj-03387,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39442446,epj-07286,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39443474,epj-04210,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39443644,epj-09474,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39443849,epj-04629,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39445018,epj-03940,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39445434,epj-04089,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39446959,epj-08096,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39447098,epj-00120,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39447908,epj-09363,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39448028,epj-01004,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39449204,epj-07896,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39450990,epj-00103,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39453040,epj-08524,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39453630,epj-07504,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39454207,epj-03322,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39454879,epj-08113,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39456084,epj-03426,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39456773,epj-03248,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39456808,epj-00563,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39456887,epj-07905,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39457403,epj-00192,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39458442,epj-03721,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39458462,epj-04219,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39459405,epj-07341,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39459910,epj-09924,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39461383,epj-03500,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39461645,epj-03967,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39462608,epj-05180,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39462976,epj-00176,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39464252,epj-01597,Clinical_Medicine,Clinical_Medicine,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39464678,epj-08443,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39465298,epj-00189,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39466133,epj-07251,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39466491,epj-07658,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39467480,epj-09760,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39467695,epj-09581,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39468166,epj-00631,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39469763,epj-08004,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39470271,epj-00900,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39470306,epj-08554,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39470725,epj-07607,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39471577,epj-07808,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39472196,epj-03719,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39472468,epj-08806,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39472502,epj-08276,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39472819,epj-07868,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39472865,epj-03763,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39472970,epj-07540,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39474362,epj-03261,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39474363,epj-04747,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39475375,epj-03596,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39475490,epj-04274,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39476192,epj-07792,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39476336,epj-07366,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39476531,epj-05142,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39476676,epj-08416,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39476757,epj-03960,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39476874,epj-04015,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39476889,epj-03791,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39477028,epj-03098,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39477463,epj-00988,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39477523,epj-00698,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39478141,epj-03306,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39478144,epj-09101,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39480105,epj-00011,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39480465,epj-07554,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39480880,epj-07806,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39481159,epj-08279,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39481614,epj-05699,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39481792,epj-09943,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39482326,epj-03795,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39482849,epj-03356,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39483096,epj-08459,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39486020,epj-04375,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39486253,epj-03173,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39486305,epj-08049,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39486366,epj-07719,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39486386,epj-08326,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39486678,epj-03634,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39486737,epj-04121,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39486988,epj-02964,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39487276,epj-00721,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39488042,epj-07309,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39488108,epj-08243,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39488505,epj-00426,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39488839,epj-07949,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39489001,epj-05131,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39489204,epj-04722,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39489797,epj-01309,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39489869,epj-03612,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39489928,epj-07284,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39490386,epj-03349,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39490395,epj-09272,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:39490637,epj-09882,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
